0.0,-0.008011182,-0.0
0.0,-0.007877662,-0.0
0.0,-0.007746368,-0.0
0.0,-0.007617262,-0.0
0.0,-0.0074903076,-0.0
0.0,-0.0073654694,-0.0
0.0,-0.0072427113,-0.0
0.0,-0.0071219997,-0.0
0.0,-0.0070032994,-0.0
0.0,-0.0068865777,-0.0
0.0,-0.0067718015,-0.0
0.0,-0.0066589382,-0.0
0.0,-0.006547956,-0.0
0.0,-0.006438823,-0.0
0.0,-0.0063315094,-0.0
0.0,-0.006225984,-0.0
0.0,-0.006122218,-0.0
0.0,-0.006020181,-0.0
0.0,-0.0059198444,-0.0
0.0,-0.0058211805,-0.0
0.0,-0.005724161,-0.0
0.0,-0.0056287586,-0.0
0.0,-0.005534946,-0.0
0.0,-0.0054426966,-0.0
0.0,-0.0053519853,-0.0
0.0,-0.005262786,-0.0
0.0,-0.005175073,-0.0
0.0,-0.005088822,-0.0
0.0,-0.0050040088,-0.0
0.0,-0.004920609,-0.0
0.0,-0.004838599,-0.0
0.0,-0.0047579557,-0.0
0.0,-0.004678657,-0.0
0.0,-0.004600679,-0.0
0.0,-0.0045240005,-0.0
0.0,-0.0044486006,-0.0
0.0,-0.0043744575,-0.0
0.0,-0.00430155,-0.0
0.0,-0.0042298576,-0.0
0.0,-3.826956E-4,-0.0
0.0,0.0033870211,-0.0
0.0,0.007080567,-0.0
0.0,0.010699229,-0.0
0.0,0.014244239,-0.0
0.0,0.01771683,-0.0
0.0,0.021118224,-0.0
0.0,0.02444959,-0.0
0.0,0.027712096,-0.0
0.0,0.030906888,-0.0
0.0036850632,0.03403557,-0.055275947
0.007295764,0.03709998,-0.16471241
0.010833758,0.04010165,-0.32721877
0.014300705,0.04304213,-0.5417294
0.01769827,0.04592298,-0.8072034
0.021028128,0.048745748,-1.1226252
0.024291959,0.051512018,-1.4870046
0.027491467,0.0542234,-1.8993769
0.03062835,0.0568815,-2.3588018
0.033704333,0.05948793,-2.8643668
0.036721162,0.062044375,-3.3599086
0.039680585,0.06455248,-3.8456812
0.042584375,0.06701394,-4.32194
0.04543432,0.06943048,-4.7889447
0.048232235,0.0718038,-5.2469544
0.05097992,0.07413566,-5.696231
0.053679213,0.0764278,-6.13704
0.056331944,0.078681976,-6.569647
0.058939967,0.08089996,-6.9943213
0.061505098,0.08308352,-7.4113326
0.0640292,0.085234374,-7.8209534
0.06651406,0.087354265,-8.223454
0.06896151,0.0894449,-8.619111
0.07137329,0.09150796,-9.008197
0.073751144,0.09354506,-9.390981
0.076096766,0.09555776,-9.767734
0.07841177,0.09754758,-10.138721
0.08069776,0.09951602,-10.5042095
0.08295623,0.10146441,-10.864453
0.08518862,0.103394054,-11.219707
0.08739629,0.105306186,-11.570212
0.08958051,0.10720191,-11.916208
0.09174251,0.109082274,-12.257923
0.09388339,0.11094827,-12.595575
0.09600418,0.112800725,-12.929371
0.09810586,0.11464047,-13.259507
0.10018926,0.11646816,-13.58617
0.10225524,0.11828447,-13.909532
0.10439919,0.1165861,-14.231176
0.10652063,0.114917025,-14.551156
0.10861998,0.11327668,-14.869512
0.11069755,0.11166453,-15.186267
0.1088526,0.10980346,-15.442919
0.107038386,0.107973404,-15.640244
0.10525441,0.10617385,-15.778997
0.10350017,0.10440429,-15.859911
0.10177517,0.10266422,-15.883702
0.10007892,0.10095315,-15.851056
0.09841094,0.0992706,-15.761232
0.09677076,0.097616084,-15.6149845
0.09515791,0.095989145,-15.4130535
0.093571946,0.09438933,-15.156167
0.09201242,0.09281617,-14.903565
0.09047888,0.09126923,-14.655174
0.0889709,0.08974808,-14.410922
0.08748805,0.08825228,-14.17074
0.08602991,0.08678141,-13.934561
0.08459608,0.08533505,-13.702318
0.08318615,0.083912805,-13.473946
0.081799716,0.082514256,-13.249379
0.080436386,0.08113901,-13.028557
0.07909579,0.079786696,-12.811414
0.07777752,0.078456916,-12.597891
0.07648123,0.0771493,-12.387925
0.07520654,0.07586348,-12.18146
0.0739531,0.074599095,-11.978436
0.07272054,0.07335577,-11.778796
0.06762063,0.07185737,-11.524164
0.06261893,0.07038481,-11.215655
0.057713844,0.0689377,-10.854368
0.052903756,0.06751573,-10.441379
0.04818704,0.066118464,-9.977746
0.04356215,0.064745635,-9.464516
0.03902755,0.06339691,-8.902711
0.034581695,0.062071927,-8.293339
0.0302231,0.060770433,-7.637389
0.025950313,0.059492134,-6.935835
0.021761855,0.05823675,-6.247954
0.017656326,0.05700404,-5.5735145
0.013632289,0.05579373,-4.9122915
0.009688369,0.054605644,-4.2640605
0.005823207,0.053439584,-3.6286027
0.0021273056,0.048912168,-3.00708
-0.0014923254,0.044481985,-2.399282
-0.005037904,0.040146638,-1.8049881
-0.0085117575,0.03590363,-1.2239652
-0.01191624,0.031750355,-0.6559669
-0.015253726,0.027684132,-0.10073314
-0.01852668,0.023702208,0.44201195
-0.021737527,0.01980176,0.9725593
-0.024888722,0.015979925,1.4912156
-0.027982688,0.012233829,1.998304
-0.031021813,0.008560578,2.4955406
-0.034008447,0.004957342,2.9832823
-0.036944866,0.0014212846,3.4618866
-0.03983327,-0.0020503441,3.9317098
-0.042675793,-0.0054602227,4.393103
-0.0455436,-0.005437517,4.8474507
-0.048357137,-0.0054099006,5.2949076
-0.051117796,-0.0053772926,5.7356114
-0.050265834,-0.005287671,6.116268
-0.049428068,-0.0051995437,6.437949
-0.04860427,-0.0051128864,6.7016864
-0.047794197,-0.0050276676,6.908473
-0.04699762,-0.0049438714,7.0592637
-0.04621433,-0.004861474,7.1549797
-0.045444094,-0.0047804513,7.196504
-0.044686694,-0.00470078,7.183651
-0.043941915,-0.0046224357,7.1174226
-0.04320955,-0.004545395,6.998799
-0.04248939,-0.004469641,6.8821516
-0.04178123,-0.004395143,6.7674494
-0.041084874,-0.004321893,6.6546583
-0.04040013,-0.0042498587,6.543748
-0.039726794,-0.0041790246,6.4346857
-0.039064683,-0.0041093747,6.3274407
-0.0384136,-0.004040885,6.221983
-0.037773374,-0.0039735395,6.118283
-0.037143815,-0.003907315,6.0163116
-0.036524754,-0.0038421948,5.91604
-0.035916008,-0.0037781557,5.8174386
-0.03531741,-0.0037151894,5.720482
-0.034728784,-0.003653272,5.6251397
-0.03414997,-0.0035923878,5.531388
-0.033580806,-0.003532513,5.4391975
-0.03302113,-0.0034736395,5.3485446
-0.032470774,-0.0034157436,5.2594023
-0.031929597,-0.0033588172,5.171746
-0.03139744,-0.0033028363,5.08555
-0.03087415,-0.0032477856,5.0007915
-0.030359577,-0.0031936567,4.9174447
-0.029853586,-0.0031404258,4.835488
-0.029356027,-0.0030880847,4.7548957
-0.02886676,-0.0030366182,4.6756477
-0.028385647,-0.00298601,4.59772
-0.027854897,-0.006302198,4.5202265
-0.027332855,-0.00957551,4.443158
-0.026819395,-0.012806765,4.3665047
-0.026314376,-0.015996702,4.290259
-0.025817668,-0.019146085,4.2144117
-0.025329141,-0.022255652,4.138955
-0.028452436,-0.025358694,4.117938
-0.03153201,-0.028414885,4.1505775
-0.034569398,-0.03142603,4.2361174
-0.037566066,-0.034393836,4.373823
-0.04052339,-0.0373199,4.563851
-0.043442663,-0.040205725,4.8054986
-0.04632511,-0.04305276,5.0980835
-0.04917189,-0.045862366,5.4409466
-0.051984105,-0.0486358,5.833443
-0.051117703,-0.051375203,6.2202716
-0.05026574,-0.05408228,6.547471
-0.04942798,-0.056757577,6.815911
-0.04860418,-0.05940162,7.026433
-0.047794107,-0.058411594,7.1798534
-0.04699754,-0.057438068,7.276965
-0.046214245,-0.05648077,7.318539
-0.041778937,-0.055538733,7.250346
-0.037417155,-0.054611027,7.0740256
-0.033127263,-0.05369741,6.7911725
-0.028907668,-0.05279766,6.4580226
-0.024756799,-0.05191154,6.0753884
-0.020673117,-0.051038843,5.6440654
-0.016655117,-0.050179347,5.1648293
-0.012701311,-0.049332835,4.6384373
-0.008810258,-0.048499115,4.065628
-0.0049805325,-0.047677983,3.4471223
-0.0012107452,-0.046869237,2.8385994
0.0025004626,-0.046072695,2.2398353
0.006154418,-0.045288164,1.65061
0.009752421,-0.044515476,1.0707086
0.0132957455,-0.04375442,0.49992052
0.016785625,-0.043004856,-0.061960593
0.020223271,-0.042266596,-0.6151365
0.023609865,-0.041539483,-1.1598041
0.026946548,-0.04082334,-1.6961561
0.030234467,-0.040118013,-2.224381
0.033474684,-0.039423343,-2.7446625
0.036668297,-0.03873918,-3.25718
0.039816312,-0.038065366,-3.7621083
0.042919766,-0.037401758,-4.2596183
0.045979634,-0.03674821,-4.7498775
0.048996888,-0.036104564,-5.2330456
0.051972456,-0.035470698,-5.709284
0.05490724,-0.034846466,-6.1787443
0.057802133,-0.03423173,-6.6415777
0.060657997,-0.03362635,-7.0979314
0.06347568,-0.033030193,-7.5479465
0.0660771,-0.028778343,-7.9890776
0.06863835,-0.02459871,-8.421409
0.07116087,-0.020489411,-8.845025
0.07364605,-0.016448554,-9.260021
0.076095276,-0.012474295,-9.666497
0.078509904,-0.00856481,-10.064559
0.08089129,-0.0047182958,-10.454319
0.08324068,-9.3299546E-4,-10.835897
0.08555938,0.0027928352,-11.209418
0.0878486,0.0064608892,-11.575012
0.09010949,0.010072819,-11.935498
0.09234328,0.013630263,-12.291074
0.094551034,0.017134802,-12.641926
0.09673383,0.020587984,-12.988242
0.09889267,0.023991298,-13.330202
0.10102857,0.027346222,-13.667982
0.1031425,0.030654192,-14.00175
0.10523531,0.033916537,-14.331669
0.107484534,0.033509787,-14.660547
0.10970916,0.03311073,-14.988455
0.11190958,0.0327192,-15.315456
0.114086285,0.032335036,-15.6416025
0.11623965,0.03195808,-15.966931
0.11837008,0.031588174,-16.291475
0.120478004,0.03122518,-16.615255
0.12256381,0.030868944,-16.938282
0.120521076,0.03035446,-17.198963
0.11851239,0.029848551,-17.398119
0.11653719,0.029351076,-17.533909
0.11459491,0.028861888,-17.607195
0.11268499,0.028380854,-17.618826
0.110806905,0.02790784,-17.569635
0.10896012,0.02744271,-17.460442
0.10714412,0.026985327,-17.292053
0.10535838,0.026535574,-17.06526
0.1036024,0.026093315,-16.780836
0.10187569,0.025658425,-16.501156
0.100177765,0.025230782,-16.226135
0.098508134,0.024810266,-15.9557
0.09686633,0.02439676,-15.689773
0.095251895,0.023990147,-15.428275
0.09366436,0.02359031,-15.171139
0.09210329,0.023197142,-14.918285
0.09056823,0.022810522,-14.669646
0.089058764,0.02243035,-14.425153
0.08757445,0.022056509,-14.184733
0.086114876,0.021688899,-13.948321
0.084679626,0.021327415,-13.71585
0.0832683,0.020971958,-13.487252
0.081880495,0.020622429,-13.262465
0.08051583,0.020278724,-13.041423
0.0791739,0.019940741,-12.824067
0.07785433,0.019608395,-12.610332
0.076556765,0.019281587,-12.40016
0.07528081,0.01896023,-12.19349
0.07402612,0.01864423,-11.990266
0.07279236,0.018333491,-11.790428
0.07157915,0.018027933,-11.593921
0.07038617,0.01772747,-11.400689
0.06921307,0.017432014,-11.210679
0.06805953,0.017141478,-11.023832
